period,overbought,oversold,total_pnl,total_pnl_percent,win_rate,total_trades,winning_trades,losing_trades,avg_pnl,max_drawdown,final_equity,return_percent
13,68.0,26.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,26.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,27.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,27.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,28.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,28.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,29.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,29.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,30.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,30.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,31.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,31.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.0,32.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,20.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,21.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,21.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,22.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,22.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,23.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,23.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,24.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,24.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,25.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,25.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,26.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,26.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,27.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,27.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,28.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,28.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,29.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,29.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,30.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,30.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,31.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,31.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,68.5,32.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,20.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,21.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,21.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,22.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,22.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,23.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,23.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,24.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,24.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,25.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,25.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,26.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,26.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,27.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,27.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,28.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,28.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,29.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,29.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,30.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,30.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,31.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,31.5,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
13,69.0,32.0,-44.2,-0.04,50.0,2,1,1,-22.1,0.05,99955.8,-0.04
9,71.0,20.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,20.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,21.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,21.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,22.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,22.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,23.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,23.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,24.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,24.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,25.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.0,25.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,20.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,20.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,21.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,21.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,22.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,22.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,23.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,23.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,24.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,24.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,25.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,71.5,25.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,20.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,20.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,21.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,21.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,22.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,22.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,23.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,23.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,24.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,24.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,25.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.0,25.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,20.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,20.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,21.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,21.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,22.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,22.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,23.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,23.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,24.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,24.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,25.0,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
9,72.5,25.5,-44.0,-0.04,50.0,2,1,1,-22.0,0.05,99956.0,-0.04
13,61.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,62.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,62.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,63.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,63.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,64.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,64.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,65.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,65.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,66.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,66.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,67.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,67.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,68.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,68.5,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
13,69.0,20.0,-43.2,-0.04,50.0,2,1,1,-21.6,0.05,99956.8,-0.04
11,66.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,66.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,67.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,67.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,67.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,67.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,68.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,68.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,68.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,68.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,69.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,69.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,69.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,69.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,70.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,70.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,70.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,70.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,71.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,71.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,71.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,71.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,72.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,72.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,72.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,72.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,73.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
11,73.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,21.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,21.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,22.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,22.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,23.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,23.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,24.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,24.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,25.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,25.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,26.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,26.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,27.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,27.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,28.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,28.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,29.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,29.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,30.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,30.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,31.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,31.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,32.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,32.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,33.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,33.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,34.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,34.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,35.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,35.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,36.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.0,36.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,21.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,21.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,22.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,22.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,23.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,23.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,24.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,24.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,25.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,25.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,26.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,26.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,27.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,27.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,28.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,28.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,29.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,29.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,30.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,30.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,31.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,31.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,32.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,32.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,33.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,33.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,34.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,34.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,35.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,35.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,36.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,65.5,36.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,21.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,21.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,22.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,22.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,23.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,23.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,24.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,24.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,25.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,25.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,26.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,26.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,27.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,27.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,28.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,28.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,29.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,29.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,30.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,30.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,31.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,31.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,32.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,32.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,33.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,33.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,34.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,34.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,35.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,35.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,36.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.0,36.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,20.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,20.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,21.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,21.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,22.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,22.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,23.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,23.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,24.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,24.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,25.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,25.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,26.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,26.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,27.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,27.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,28.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,28.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,29.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,29.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,30.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,30.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,31.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,31.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,32.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,32.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,33.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,33.5,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
12,66.5,34.0,-42.85,-0.04,50.0,2,1,1,-21.43,0.05,99957.15,-0.04
