fast_period,slow_period,signal_period,total_pnl,total_pnl_percent,win_rate,total_trades,winning_trades,losing_trades,avg_pnl,max_drawdown,final_equity,return_percent
11,46,6,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
11,47,6,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
12,46,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
12,47,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
12,48,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
13,42,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
13,43,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
13,44,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
13,45,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
14,38,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
14,39,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
14,40,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
14,41,5,7.05,0.01,50.0,2,1,1,3.52,0.02,100007.05,0.01
8,47,9,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
8,48,9,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
8,49,9,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
8,50,9,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
8,51,9,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
8,52,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
8,52,9,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,47,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,48,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,49,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,50,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,51,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,52,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,52,8,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
10,47,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
10,48,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
10,49,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
10,50,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
10,51,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
10,52,7,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
11,48,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
11,49,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
11,50,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
11,51,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
11,52,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,45,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,46,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,47,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,48,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,49,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,49,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,50,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,50,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,51,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,51,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,52,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
12,52,6,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,46,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,47,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,48,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,49,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,50,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,51,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
13,52,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,42,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,43,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,44,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,45,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,46,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,47,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,48,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,49,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
14,50,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
15,47,5,7.25,0.01,50.0,2,1,1,3.62,0.02,100007.25,0.01
9,19,11,7.3,0.01,33.33333333333333,3,1,2,2.43,0.03,100007.3,0.01
9,21,10,7.3,0.01,33.33333333333333,3,1,2,2.43,0.03,100007.3,0.01
10,19,10,7.3,0.01,33.33333333333333,3,1,2,2.43,0.03,100007.3,0.01
10,21,9,7.3,0.01,33.33333333333333,3,1,2,2.43,0.03,100007.3,0.01
11,19,9,7.3,0.01,33.33333333333333,3,1,2,2.43,0.03,100007.3,0.01
13,18,8,7.3,0.01,33.33333333333333,3,1,2,2.43,0.03,100007.3,0.01
8,23,8,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
8,25,7,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
9,23,7,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
10,21,7,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
10,23,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
10,24,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
11,21,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
11,22,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
11,24,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
12,19,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
12,20,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
12,22,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
12,23,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
13,18,6,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
13,20,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
13,21,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
14,18,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
14,19,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
15,18,5,7.35,0.01,33.33333333333333,3,1,2,2.45,0.04,100007.35,0.01
14,20,5,7.4,0.01,33.33333333333333,3,1,2,2.47,0.04,100007.4,0.01
19,52,6,7.7,0.01,50.0,2,1,1,3.85,0.01,100007.7,0.01
20,52,6,7.7,0.01,50.0,2,1,1,3.85,0.01,100007.7,0.01
22,52,5,7.7,0.01,50.0,2,1,1,3.85,0.01,100007.7,0.01
23,50,5,7.7,0.01,50.0,2,1,1,3.85,0.01,100007.7,0.01
23,51,5,7.7,0.01,50.0,2,1,1,3.85,0.01,100007.7,0.01
11,51,5,8.5,0.01,50.0,2,1,1,4.25,0.02,100008.5,0.01
11,52,5,8.5,0.01,50.0,2,1,1,4.25,0.02,100008.5,0.01
8,41,9,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
8,42,9,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
8,43,9,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
8,44,9,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
8,45,9,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
8,46,9,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
9,41,8,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
9,42,8,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
9,43,8,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
9,44,8,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
9,45,8,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
9,46,8,8.8,0.01,50.0,2,1,1,4.4,0.02,100008.8,0.01
11,52,7,9.0,0.01,50.0,2,1,1,4.5,0.02,100009.0,0.01
16,49,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
16,50,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
16,51,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
16,52,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,45,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,46,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,47,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,48,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,49,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,50,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,51,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,51,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,52,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
17,52,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,42,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,43,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,44,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,45,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,46,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,47,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,48,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,49,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,49,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,50,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,50,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,51,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,51,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,52,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
18,52,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,40,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,41,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,42,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,43,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,44,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,44,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,45,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,45,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,46,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,46,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,47,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,48,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,49,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,49,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,50,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,50,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,50,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,51,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,51,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,51,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,52,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,52,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
19,52,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,37,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,38,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,39,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,40,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,41,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,41,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,42,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,42,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,43,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,43,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,44,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,44,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,45,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,45,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,46,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,46,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,46,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,47,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,47,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,48,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,48,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,49,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,49,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,49,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,50,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,50,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,50,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,51,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,51,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,51,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,52,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,52,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,52,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
20,52,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,35,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,36,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,37,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,38,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,39,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,39,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,40,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,40,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,41,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,41,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,42,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,42,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,43,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,43,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,44,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,44,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,44,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,45,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,45,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,45,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,46,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,46,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,46,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,47,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,47,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,48,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,48,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,49,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,49,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,49,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,50,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,50,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,50,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,50,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,51,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,51,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,51,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,52,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,52,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
21,52,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,33,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,34,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,35,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,36,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,37,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,38,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,39,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,39,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,40,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,40,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,41,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,41,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,41,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,42,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,42,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,42,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,43,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,43,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,43,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,44,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,44,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,44,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,45,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,45,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,45,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,46,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,46,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,46,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,47,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,47,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,47,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,48,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,48,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,49,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,49,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,49,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,50,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,50,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,50,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,51,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,51,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,51,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,52,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,52,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
22,52,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,32,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,35,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,36,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,37,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,38,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,39,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,40,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,40,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,41,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,41,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,42,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,42,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,43,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,43,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,44,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,44,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,45,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,45,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,45,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,46,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,46,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,46,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,47,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,47,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,47,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,48,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,48,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,48,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,49,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,49,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,49,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,50,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,50,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,50,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,51,8,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,51,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,51,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,52,8,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,52,9,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
23,52,10,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,30,12,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,34,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
24,35,11,9.05,0.01,100.0,1,1,0,9.05,0.0,100009.05,0.01
